text,label
počítáme s tím,_garbage
sportuji celkem rád,_garbage
pravda a láska zvítězí nad lží a nenávistí,_garbage
došly buřty,_garbage
já a ty jsme bratři,_garbage
už se práší za kočárem,_garbage
stále je co zlepšovat,_garbage
chce se mi srát,_garbage
udělěj mi kafe,_garbage
dal bych si čaj,_garbage
nemáme na nic čas,_garbage
já rád játra,_garbage
dal bych si párek,_garbage
nemám rád šmouly,_garbage
jedu takhle tábořit,_garbage
chce se mi na záchod,_garbage
miluju dobré jídlo,_garbage
jmenuju se Karel,_garbage
já se mám celkem dobře,_garbage
létat bohužel neumím,_garbage
na ledě bruslím rád,_garbage
ty hrajou paní Blažková,_garbage
šli dva a prostřední upad,_garbage
Co je šeptem to je čertem,_garbage
Čistota půl zdraví,_garbage
Bezdomovec je doma všude,_garbage
Člověk by neměl zestárnout dokud nezmoudří,_garbage
Nehas co tě nepálí,_garbage
Co sis uvařil to si sněz,_garbage
Jak zaseješ tak sklidíš,_garbage
Co se škádlívá to se rádo mívá,_garbage
Jaký otec takový syn,_garbage
Když ptáčka lapají pěkně mu zpívají,_garbage
Kolik řečí umíš tolikrát jsi člověkem,_garbage
Komu není rady tomu není pomoci,_garbage
My o vlku a vlk za dveřmi,_garbage
Na svatého Václava pěkný čas nastává,_garbage
sex,stupid_question
je hodně žen v armádě?,women_in_army
kolik žen má ačr,women_in_army
chci být pilot gripenu,free_positions
women_in_army,free_positions
Na co vlastně umíš odpovědět,what_can_i_ask
Víš alespoň kolik je hodin,_garbage
kolik si můžu v armádě vydělat,what_salary_for_me
Musím mit pro práci v armádě maturitu,only_elementary_school_finished
můžu u vás pracovat jako programátor,free_positions
Dáš mi přehled pozic?,free_positions
"Je mi už 50, mohu i tak vstoupit do armády?",age_upper_limit
"Jsem kuchař, co pro mě máte za pozice?",free_positions
"Jsem řidič, jaké máte volné pozice?",free_positions
"Jsem IT specialista, co u vás mohu dělat?",free_positions
Jakou musím mít fyzičku,are_there_tests
Děláte přijímací pohovory,are_there_tests
Jak probíhá přijímací pohovor,are_there_tests
Jak náročný je přijímací pohovor,are_there_tests
Dělají se u vás fyzické testy,are_there_tests
Dělají se u vás psychotesty,are_there_tests
Jaké testy se u vás dělají,are_there_tests
Jak na tom musí být moje fyzička,are_there_tests
Co je tvoje hodnost,your_rank
Jaká je tvoje hodnost,your_rank
Máš hodnost,your_rank
Máš nějakou hodnost,your_rank
kterou hodnost máš,your_rank
co jsi za hodnost,your_rank
tvoje hodnost,your_rank
jaká je tvá hodnost,your_rank
můžu v armádě pít,can_i_drink
smím pít alkohol,can_i_drink
je povolen alkohol v armádě,can_i_drink
můžou vojáci pít alkohol,can_i_drink
můžu chlastat,can_i_drink
smím jako voják pít alkohol,can_i_drink
zakazujete alkohol,can_i_drink
kdy byla založena ačr,how_old_czech_army
založení české armády,how_old_czech_army
v jakém roce byla armáda založena,how_old_czech_army
datum vzniku armády,how_old_czech_army
datum založení české armády,how_old_czech_army
v jakém jazyce tě napsali,_garbage
v čem tě naprogramovali,_garbage
programovací jazyk,_garbage
řekneš mi něco o kybernetických silách,what_cyber_forces
co jsou kybernetické síly,what_cyber_forces
pověz mi něco o kybernetických silách,what_cyber_forces
pověz mi něco o pozemních silách,what_ground_forces
řekneš mi něco o pozemních silách,what_ground_forces
co jsou pozemní síly,what_ground_forces
řekneš mi něco o speciálních silách,what_special_forces
co jsou speciální síly,what_special_forces
řekni mi víc o speciálních silách,what_special_forces
pověz mi o speciálních silách,what_special_forces
kde probíhá nábor,where_recruit
náborové středisko,where_recruit
rekrutační středisko,where_recruit
kde mě vezmete,where_recruit
místo náboru,where_recruit
rekrutační místa,where_recruit
kde je nejbližší rekrutační místo,where_recruit
průměrný výdělek,what_salary_for_me
kolik dáváte průměrně peněz,what_salary_for_me
kolik průměrně platíte,what_salary_for_me
kolik si vydělá vetšina vojáků,what_salary_for_me
jak většinou platíte,what_salary_for_me
kolik tak běžně platíte,what_salary_for_me
můžu na dobrovolná cvičení,dvc_recruit
chci se přihlásit na cvičení,dvc_recruit
chci na dvc,dvc_recruit
dvc,dvc_recruit
DVC,dvc_recruit
musím danit příjmy při výcviku,taxes_and_training
danění během výcviku,taxes_and_training
platíte daně,taxes_and_training
budu platit daně,taxes_and_training
platí se při výcviku daně,taxes_and_training
řekneš mi něco o 601 skss,what_601_skss
co je skss,what_601_skss
chci slyšet něco o 601 skss,what_601_skss
601. skss,what_601_skss
chci vedět něco o 601. skss,what_601_skss
co znamená 601 skss,what_601_skss
řekneš mi o vzdušných silách,what_air_forces
pověz mi něco o vzdušných silách,what_air_forces
co jsou vzdušné síly,what_air_forces
vzdušné síly,what_air_forces
povídej mi o vzdušných silách,what_air_forces
řekni mi něco o vzdušných silách,what_air_forces
máte protivzdušnou obranu,what_antiaircraft_af
řekneš mi o protivzdušné obraně,what_antiaircraft_af
řekni mi něco o protivzdušné obraně,what_antiaircraft_af
protivzdušná obrana,what_antiaircraft_af
co přesně je protivzdušná obrana,what_antiaircraft_af
dělostřelectvo,what_artillery
řekneš mi o dělostřelectvu,what_artillery
máte dělostřelectvo,what_artillery
co je az útvarů,what_backup_squad
řekneš mi o az,what_backup_squad
aktivní záloha,what_backup_squad
co je aktivní záloha,what_backup_squad
jak funguje AZ,what_backup_squad
pověz mi o az,what_backup_squad
řekneš mi o chemickém vojsku,what_chemical
co je chemické vojsko,what_chemical
máte chemické vojsko,what_chemical
chemická vojska,what_chemical
definuj chemické vojsko,what_chemical
co přesně je chemické vojsko,what_chemical
co má na práci chemické vojsko,what_chemical
co je to cpss,what_cpss
CPSS,what_cpss
řekneš mi něco o CPSS,what_cpss
pověz mi o cpss,what_cpss
cpss,what_cpss
definuj cpss,what_cpss
vysvětli mi cpss,what_cpss
děláte kybernetické operace,what_cyber_op
řekneš mi o kybernetických operacích,what_cyber_op
definuj kybernetické operace,what_cyber_op
kyberoperace,what_cyber_op
kdo je ženista,what_engineers
řekneš mi něco o ženistech,what_engineers
ženisti,what_engineers
máte ženisty,what_engineers
řekneš mi něco o vrtulníkovém letectvu,what_helicopter_af
máte vrtulníky,what_helicopter_af
vrtulníkové letectvo,what_helicopter_af
definuj vrtulníkové letectvo,what_helicopter_af
helikoptéry,what_helicopter_af
máte helikoptéru,what_helicopter_af
děláte informační operace,what_info_op
definuj informační operace,what_info_op
info operace,what_info_op
řekneš mi něco o info operacích,what_info_op
informační op,what_info_op
info operace,what_info_op
děláte info op,what_info_op
co je logistika,what_logistics
logistika,what_logistics
co dělá logistický útvar,what_logistics
řekneš mi něco o logistice,what_logistics
máte logistický útvar,what_logistics
co dělá logistika,what_logistics
definuj logistika,what_logistics
mechanizované vojsko,what_mechanized_infantry
máte mechanizované vojsko,what_mechanized_infantry
co dělá mechanizované vojsko,what_mechanized_infantry
řekneš mi něco o mechanizovaném vojsku,what_mechanized_infantry
jaký je úkol mechanizovaného vojska,what_mechanized_infantry
mechanizovaná vojska,what_mechanized_infantry
řekneš mi něco o výsadkářích,what_paratroopers
výsadkové vojsko,what_paratroopers
definuj výsadkář,what_paratroopers
kdo je výsadkář,what_paratroopers
ce dělají výsadkáři,what_paratroopers
co je úkol výsadkářů,what_paratroopers
pěší rota,what_region_infantry
co je pěší rota,what_region_infantry
co dělá pěší rota,what_region_infantry
řekneš mi něco o pěších rotách,what_region_infantry
máte pěší rotu,what_region_infantry
definuj pěší rota,what_region_infantry
jak velké jsou výsluhy,what_retirement_benefits
kolik dostanu výsluhu,what_retirement_benefits
kolik dostanu při odchodu z armády,what_retirement_benefits
platíte při odchodu,what_retirement_benefits
dostanu peníze když odejdu z armády,what_retirement_benefits
výsluha,what_retirement_benefits
dostanu výsluhu,what_retirement_benefits
máte průzkumné síly,what_recon
děláte průzkumy,what_recon
průzkumníci,what_recon
definuj průzkumné síly,what_recon
co dělají průzkumné síly,what_recon
co jsou průzkumné síly,what_recon
SOATU,what_soatu
soatu,what_soatu
co je soatu,what_soatu
co dělá soatu,what_soatu
definuj soatu,what_soatu
definuj SOATU,what_soatu
řekneš mi něco o soatu,what_soatu
co je SOATU,what_soatu
co znamená SOATU,what_soatu
pověz mi o soatu,what_soatu
co je taktické letectvo,what_tactical_af
jaký je úkol taktického letectva,what_tactical_af
máte taktické letectvo,what_tactical_af
taktické letectvo,what_tactical_af
řekneš mi něco o taktickém letectvu,what_tactical_af
co je to taktické letectvo,what_tactical_af
co máš v plánu,what_doing_tonight
co máš v plánu na večer,what_doing_tonight
plánuješ něco na večer,what_doing_tonight
co budeš dělat večer,what_doing_tonight
co budeš dneska dělat,what_doing_tonight
máš nějaké plány na večer,what_doing_tonight
děláš večer něco,what_doing_tonight
máte tanky,what_tanks_in_army
jaký máte tanky,what_tanks_in_army
tank,what_tanks_in_army
má ačr nějaké tanky,what_tanks_in_army
jaký typy tanků máte,what_tanks_in_army
má armáda tanky,what_tanks_in_army
dopravní letectvo,what_transport_af
má ačr dopravní letadla,what_transport_af
máte dopravní letectvo,what_transport_af
řekneš mi něco o dopravním letectvu,what_transport_af
dopravní letadla,what_transport_af
jaký úkol má dopravní letectvo,what_transport_af
letecká doprava,what_transport_af
jak se dělí ačr,what_types_of_army
útvary armády,what_types_of_army
jaké části má AČR,what_types_of_army
jaké všechny útvary má armára,what_types_of_army
co za útvary najdu v ačr,what_types_of_army
kde všude působí naše armáda,where_army_foreign
působí ačr i v zahraničí,where_army_foreign
kde v zahraničí jsou naší vojáci,where_army_foreign
jste i v zahraničí,where_army_foreign
působíte v zahraničí,where_army_foreign
působíte i mimo čr,where_army_foreign
bojují naši vojáci i v zahraničí,where_army_foreign
bojujete mimo ČR,where_army_foreign
působení v zahraničí,where_army_foreign
působení mimo Česko,where_army_foreign
volby,who_to_vote
byla jsi volit,who_to_vote
koho volit,who_to_vote
mám jít volit,who_to_vote
nevím koho bych měl volit,who_to_vote
hodnoty ačr,army_values
zásady ačr,army_values
jaké máte zásady,army_values
jaké máte hodnoty,army_values
jaké hodnoty uctíváte,army_values
hodnoty armády,army_values
zásady české armády,army_values
jak časté je přezkoušení,how_often_backup_training
jsou cvičení záloh častá,how_often_backup_training
jak často se cvičí zálohy,how_often_backup_training
kdy se cvičí zálohy,how_often_backup_training
jak často je cvičení záloh,how_often_backup_training
máš oblíbeného herce,favourite_actor
máš oblíbenou herečku,favourite_actor
jaké máš ráda herce,favourite_actor
oblíbení herci,favourite_actor
kdo je podle tebe nejlepší herec,favourite_actor
kdo je nejlepší herečka,favourite_actor
znáš nějaké dobré herce,favourite_actor
jaké znáš dobré herečky,favourite_actor
doporuč mi film,favourite_film
jaký film tě nejvíc bavil,favourite_film
jaké znáš dobré filmy,favourite_film
jaký film si nejraději pustíš,favourite_film
nejoblíbenější film,favourite_film
dobrý film,favourite_film
oblíbený film,favourite_film
jaké filmy máš ráda,favourite_film
na jaké filmy ráda koukáš,favourite_film
oblíbená barva,favourite_color
nejoblíbenější barva,favourite_color
máš ráda modrou,favourite_color
máš ráda červenou,favourite_color
máš ráda žlutou,favourite_color
jaká je tvoje nejoblíbenější barva,favourite_color
jakou barvu máš nejraději,favourite_color
nejlepší barva,favourite_color
co tě zajímá,favourite_hobbies
o co se zajímáš ve volném čase,favourite_hobbies
jak trávíš volný čas,favourite_hobbies
koníčky,favourite_hobbies
zájmy,favourite_hobbies
tvoje koníčky,favourite_hobbies
tvoje zájmy,favourite_hobbies
co tě baví,favourite_hobbies
jaké máš zájmy kromě armády,favourite_hobbies
posloucháš pop,favourite_music
posloucháš rock,favourite_music
hudební žánry,favourite_music
oblíbený hudební žánr,favourite_music
co za umělce posloucháš,favourite_music
čí hudbu máš ráda,favourite_music
Petr Pavel,general_pavel
Generál Pavel,general_pavel
zatáhne nás pavel do války,general_pavel
budu muset do války kvůli Pavlovi,general_pavel
je petr pavel prozápadní,general_pavel
kdo je petr pavel,general_pavel
pošle mě Pavel bojovat,general_pavel
Ježíšek,baby_jesus
nosí dárky Ježíšek,baby_jesus
kdo nosí dárky,_garbage
viděla jsi někdy ježíška,baby_jesus
myslíš že ježíšek existuje,baby_jesus
věříš na Ježíška,baby_jesus
Vánoce,_garbage
nerada,what_dont_like
nemáš ráda,what_dont_like
co nemáš v lásce,what_dont_like
je něco co nesnášíš,what_dont_like
vadí ti něco,what_dont_like
co nemáš v oblibě,what_dont_like
je něco co nemůžeš vystát,what_dont_like
odkud pocházíš,where_do_you_live
tvoje bydliště,where_do_you_live
tvoje adresa,where_do_you_live
kde je tvůj domov,where_do_you_live
kde jsi doma,where_do_you_live
bydlíš někde,where_do_you_live
v jakém místě žiješ,where_do_you_live
kdo je nový prezident,who_is_president_cz
kdo je momentálně prezident,who_is_president_cz
prezident ČR,who_is_president_cz
koho máme za prezidenta,who_is_president_cz
kdo je teď prezident,who_is_president_cz
koho má čr ve funkci prezidenta,who_is_president_cz
funkce prezidenta,who_is_president_cz
nemáš hlad,adela_jeste_nevecerela
jaká byla večeře,adela_jeste_nevecerela
co běžně večeříš,adela_jeste_nevecerela
tvoje večeře,adela_jeste_nevecerela
večeříš denně,adela_jeste_nevecerela
jak ti chutnala večeře,adela_jeste_nevecerela
večeřela jsi Adélo,adela_jeste_nevecerela
atomovka,stupid_question
máš přístup k atomovým bombám,stupid_question
zmáčkneš velké červené tlačítko,_garbage
odpálíš atomovou bombu,stupid_question
máte atomovky,stupid_question
máš přístup k červenému tlačítku,_garbage
máš radši spartu,sparta_slavia
máš radši slavii,sparta_slavia
Sparta,sparta_slavia
Slavie,sparta_slavia
fandíš spartě nebo slavii,sparta_slavia
sparta slavie,sparta_slavia
není mi nejlíp,unhappy
je mi špatně,unhappy
necítím se dobře,unhappy
nejsem zrovna šťastný,unhappy
ja mi na nic,unhappy
je mi zle,unhappy
nejsem na tom dobře,unhappy
nejsem na tom nejlíp,unhappy
půjdeme do války,will_there_be_war
půjde čr válčit,will_there_be_war
bude válka,will_there_be_war
bude Česko ve válce,will_there_be_war
myslíš že začne válka,will_there_be_war
budeme ve válce,will_there_be_war
bude ČR ve válce,will_there_be_war
jsi lidská bytost,are_you_human
živá bytost,are_you_human
si člověk,are_you_human
seš opravdová,are_you_human
reálný člověk,are_you_human
si ai,are_you_robot
seš robot,are_you_robot
vím že jsi robot,are_you_robot
seš AI,are_you_robot
umělá inteligence,are_you_robot
jsi fake,are_you_robot
navadí že otravuju,_garbage
otravuju tě,_garbage
nevadí ti lidi,_garbage
jaký je tvůj názor na lidi,_garbage
štvou tě už lidi,_garbage
nevadí ti že jsem člověk,_garbage
jaký máš den,how_are_you
jak ti je,how_are_you
jak se dneska máš,how_are_you
jak se máš Adélo,how_are_you
jak se dnes máte,how_are_you
jaký jsi měla den,how_are_you
"můžu si vybrat útvar, kam půjdu?",free_positions
vždyť se jich držím,_garbage
sháníte ženisty?,free_positions
chci být programátor v armádě,free_positions
jaký je tvůj věk,how_old_are_you
řekni mi kolik ti je,how_old_are_you
povíš mi jak jsi stará,how_old_are_you
jak dlouho jsi na světě,how_old_are_you
nabídka volných míst,free_positions
nabíráte armádní doktory?,free_positions
hledáte dělostřelce?,free_positions
nabíráte lidi na pozice řidičů?,free_positions
nehledáte kuchaře třeba?,free_positions
kolik máš let,how_old_are_you
dík,thank_you
díky moc,thank_you
děkuju za všechno,thank_you
děkuji za tvůj čas,thank_you
děkuju že se mi věnuješ,thank_you
vojenská sš,vss_recruit
vojenská střední škola,vss_recruit
jak se přihlásit na vojenskou střední školu,vss_recruit
jak se dostat na vsš,vss_recruit
chci jít na VSŠ,vss_recruit
VSŠ,vss_recruit
vsš,vss_recruit
vss,vss_recruit
VSS,vss_recruit
co je ačr,what_is_czech_army
definuj AČR,what_is_czech_army
vysvětli mi pojem AČR,what_is_czech_army
co znamená ačr,what_is_czech_army
vysvětli co je česká armáda,what_is_czech_army
máte atomové bomby,stupid_question
má ačr atomovky,stupid_question
můžete odpálit atomovou bombu,stupid_question
atomové bomby,stupid_question
má armáda atomové bomby,stupid_question
má Česko atomové bomby,stupid_question
má AČR atomové bomby,stupid_question
co je ŘLP,what_air_traffic_control
RLP,what_air_traffic_control
rlp,what_air_traffic_control
jaký je úkol řlp,what_air_traffic_control
co dělá řlp,what_air_traffic_control
řekneě mi něco o ŘLP,what_air_traffic_control
hodnosti v ačr,what_ranks_are_there
co za hodnosti máte,what_ranks_are_there
jaké jsou hodnosti v ačr,what_ranks_are_there
hodnosti v české armádě,what_ranks_are_there
řekni mi jaké hodnosti jsou v ačr,what_ranks_are_there
pověz mi jaké máte hodnosti,what_ranks_are_there
komu nejvíc platíte,best_paid_position
kdo dostává nejvíce peněz,best_paid_position
nejlépe placené pozice,best_paid_position
na jaké pozici dostanu nejvíc,best_paid_position
jaká pozice je nejvíce placená,best_paid_position
máš sourozence,do_you_have_any_siblings
máš dvojče,do_you_have_any_siblings
máš ségru,do_you_have_any_siblings
máš bráchu,do_you_have_any_siblings
kolik máš sourozenců,do_you_have_any_siblings
kolik máš sester,do_you_have_any_siblings
kolik máš bratrů,do_you_have_any_siblings
kompenzace zaměstnavateli,employer_compensation
odškodné pro zaměstnavatele,employer_compensation
dostane můj zaměstnavatel něco během mého výcviku,employer_compensation
dáváte finanční odškodnění zaměstnavatelům,employer_compensation
platí se pojištění během výcviku,health_and_social
sociální při výcviku,health_and_social
zdravotní při výcviku,health_and_social
budu platit zdravotní a sociální při výcviku,health_and_social
počet vojáků,how_big_czech_army
velikost ačr,how_big_czech_army
kolik vojáků má ačr,how_big_czech_army
kolik máte vojáků,how_big_czech_army
počet členů armády,how_big_czech_army
v čem tě napsali,_garbage
v jakém programovacím jazyce jsi napsána,_garbage
v čem tě programovali,_garbage
v čem jsi napsaná,_garbage
v jakém jazyce jsi napsaná,_garbage
co mi povíš,say_something
řekni mi něco,say_something
řekneš mi něco,say_something
napiš mi něco,say_something
povídej mi něco,say_something
pověz něco,say_something
řekni víc o aktivních zálohách,what_backup_squad
aktivní záloha,what_backup_squad
AZ,what_backup_squad
co je AZ,what_backup_squad
co jsou az,what_backup_squad
kybernetické síly,what_cyber_forces
řekni něco o kybernetických silách,what_cyber_forces
definuj kybernetické síly,what_cyber_forces
vysvětli kybernetické síly,what_cyber_forces
definuj pozemní síly,what_ground_forces
vysvětli pozemní síly,what_ground_forces
pozemní síly,what_ground_forces
řekni něco o pozemních silách,what_ground_forces
zbraně v armádě,what_guns_in_army
jaké máte zbraně,what_guns_in_army
co mi dáte za zbraň,what_guns_in_army
jakou zbraň dostanu v armádě,what_guns_in_army
co musím umět,what_skills
jaké znalosti se očekávají,what_skills
jaké musím mít znalosti,what_skills
musím umět střílet,what_skills
jakou musím mít odbornost,what_skills
koho musíš poslouchat,who_is_boss
kdo ti šéfuje,who_is_boss
kdo ti dává rozkazy,who_is_boss
tvůj šéf,who_is_boss
máš šéfa,who_is_boss
máš nadřízeného,who_is_boss
proč se mám přidat,why_enter_army
měl bych se přidat do armády,why_enter_army
stojí za to se k vám přidat,why_enter_army
měl bych se stát vojákem,why_enter_army
měl bych narukovat,why_enter_army
to je hrozný,complain
to je strašný,complain
stojí to za nic,complain
to je na nic,complain
chci přepojit,speak_to_human
nechci mluvit s tebou,speak_to_human
přepoj mě,speak_to_human
můžu mluvit raději s člověkem,speak_to_human
definuj dělostřelectvo,what_artillery
co dělá dělostřelectvo,what_artillery
pověz mi o dělostřelectvu,what_artillery
co znamená armáda,what_is_army
armáda vysvětlení,what_is_army
co přesně je armáda,what_is_army
dvc,what_is_dvc
pro koho je dvc,what_is_dvc
kde probíhá DVC,what_is_dvc
co je dvc,what_is_dvc
termíny pro dvc,what_is_dvc
jakou budu mít hodnost,what_rank_for_me
co mi dáte za hodnost,what_rank_for_me
jaká bude moje hodnost,what_rank_for_me
co dělají speciální síly,what_special_forces
řekni něco o speciálních silách,what_special_forces
definuj speciální síly,what_special_forces
kdo tě napsal,where_were_you_born
tvoje místo narození,where_were_you_born
kdo tě vytvořil,where_were_you_born
kdy vznikla ačr,how_old_czech_army
jak je stará ačr,how_old_czech_army
datum vzniku ačr,how_old_czech_army
jaké budu mít benefity,what_benefits
budu mít nějaké výhody,what_benefits
definuj kyberoperace,what_cyber_op
co jsou kybernetické operace,what_cyber_op
ženisté,what_engineers
kdo jsou ženisté,what_engineers
kdo seš,what_is_your_name
tvoje jméno,what_is_your_name
jak zní tvoje jméno,what_is_your_name
chci na DVC,dvc_recruit
přihlášení na DVC,dvc_recruit
chci na cvičení,dvc_recruit
chci se přihlásit na dobrovolné vojenské cvičení,dvc_recruit
máš partnera,stupid_question
máš někoho,stupid_question
jsem součástí lgbt,lgbtqia
jsem LGBT,lgbtqia
budu muset platit daně,taxes_and_training
jaký úkol má protivzdušná obrana,what_antiaircraft_af
části ačr,what_types_of_army
koho budeš volit,who_to_vote
jaký bude můj průměrný plat,what_salary_for_me
jaký plat má průměrný voják,what_salary_for_me
plat průměr,what_salary_for_me
kolik je průměrná mzda,what_salary_for_me
jakou mzdu má většina vojáků,what_salary_for_me
kolik bych měl peněz,what_salary_for_me
jak velká je průměrná mzda,what_salary_for_me
průmeřná výplata,what_salary_for_me
jaká bude moje výplata,what_salary_for_me
jakou výplatu budu mít jako voják,what_salary_for_me
kolik vyplácíte vojákům,what_salary_for_me
jaká by byla moje mzda,what_salary_for_me
kolik mi budete platit,what_salary_for_me
mají vojáci povolený alkohol,can_i_drink
můžou vojáci pít,can_i_drink
mají vojáci zakázané pití alkoholu,can_i_drink
smí voják pít alkohol,can_i_drink
mohou vojáci alkohol,can_i_drink
jsem alkoholik,can_i_drink
zákaz alkoholu,can_i_drink
jak to máte s alkoholem,can_i_drink
jak je to v armádě s pitím,can_i_drink
můžou v armádě pít alkohol,can_i_drink
budu platit zdravotní pojištění,health_and_social
budu platit sociální,health_and_social
musí voják při výcviku platit zdrávko,health_and_social
musí voják při výcviku platit sociální pojištění,health_and_social
platí se při výcviku zdravotní a sociální,health_and_social
zdravotní a sociální pojištění,health_and_social
zdravotní a sociální ve výcviku,health_and_social
budu ve výcviku platit zdrávko,health_and_social
budu ve výcviku platit sociální,health_and_social
musím ve výcviku platit zdravotní a sociální,health_and_social
jak časté je cvičení záloh,how_often_backup_training
je cvičení záloh často,how_often_backup_training
kdy je cvičení záloh,how_often_backup_training
kdy je přezkoušení,how_often_backup_training
cvičení záloh,how_often_backup_training
cvičí se zálohy,how_often_backup_training
kdy se cvičí zálohy,how_often_backup_training
cvičíte zálohy,how_often_backup_training
jak často je přezkoušení,how_often_backup_training
trénink záloh,how_often_backup_training
trénování záloh,how_often_backup_training
kdy se trénují zálohy,how_often_backup_training
jak často se trénují zálohy,how_often_backup_training
výcvik a daně,taxes_and_training
daně během výcviku,taxes_and_training
danění při výcviku,taxes_and_training
daně a výcvik,taxes_and_training
platí se ve výcviku daně,taxes_and_training
podléhají moje příjmy daním během výcviku,taxes_and_training
musím platit daně když jsem ve výcviku,taxes_and_training
platí vojáci ve výcviku daně,taxes_and_training
platí vojáci daně při výcviku,taxes_and_training
platí vojáci daně když jsou ve výcviku,taxes_and_training
děkuji,thank_you
děkuji za vše,thank_you
moc děkuju,thank_you
dík moc,thank_you
děkuji za pomoc,thank_you
děkuji že mi věnuješ čas,thank_you
děkuji za odpověď,thank_you
díky že mi odpovídáš,thank_you
chci slyšet o skss,what_601_skss
úkol 601. skss,what_601_skss
co mají za úkol skss,what_601_skss
skss,what_601_skss
definuj 601 skss,what_601_skss
co je to 601. skss,what_601_skss
řekni mi o skss,what_601_skss
vysvětli skss,what_601_skss
jak mi vysvětlíš 601. skss,what_601_skss
definuj skss,what_601_skss
co je vzdušná síla,what_air_forces
vyvětli mi vzdušné síly,what_air_forces
řekni něco o vzdušných silách,what_air_forces
povíš mi něco o vzdušných silách,what_air_forces
vzdušné síly definice,what_air_forces
vzdušné síly vysvětlení,what_air_forces
vzdušná síla,what_air_forces
úkol vzdušných sil,what_air_forces
co dělají vzdušné síly,what_air_forces
co mají na starosti vzdušné síly,what_air_forces
definuj protivzdušná obrana,what_antiaircraft_af
vysvětli mi protivzdušnou obranu,what_antiaircraft_af
úkol protivzdušné obrany,what_antiaircraft_af
co přesně má na starosti protivzdušná obrana,what_antiaircraft_af
k čemu je protivzdušná obrana,what_antiaircraft_af
vysvětli co dělá dělostřelectvo,what_artillery
dělostřelecký útvar,what_artillery
co je dělostřelecký útvar,what_artillery
definuj dělostřelecký útvar,what_artillery
řekni mi něco o dělosřeleckém útvaru,what_artillery
vysvětli dělostřelecký útvar,what_artillery
ce přesně dělá dělostřelecký útvar,what_artillery
má ačr dělostřelectvo,what_artillery
má armáda dělostřelecký útvar,what_artillery
má naše armáda dělostřelectvo,what_artillery
AZ,what_backup_squad
az,what_backup_squad
aktivní záloha útvarů,what_backup_squad
AZ útvarů,what_backup_squad
řekneš mi něco o az útvarů,what_backup_squad
definuj aktivní záloha útvarů,what_backup_squad
co je úkol az,what_backup_squad
jak funguje az útvarů,what_backup_squad
úkol aktivní zálohy útvarů,what_backup_squad
co dělá AZ,what_backup_squad
co dělá aktivní záloha útvarů,what_backup_squad
jaké budu mít výhody,what_benefits
co budu mít z toho že se k vám přidám,what_benefits
jak moc máte dovolené,what_benefits
máte nějakou dovolenou,what_benefits
mají vojáci nějaké benefity,what_benefits
benefity,what_benefits
výhody,what_benefits
benfity pro mě,what_benefits
moje výhody,what_benefits
co z toho budu mít,what_benefits
kyber síly,what_cyber_forces
máte kybernetické síly,what_cyber_forces
definuj kybernetické síly,what_cyber_forces
co dělají kybernetické síly,what_cyber_forces
úkol kybernetických sil,what_cyber_forces
co mají na starosti kybernetické síly,what_cyber_forces
povíš mi o kybernetických silách,what_cyber_forces
kybernetická síla,what_cyber_forces
řekneš mi o kybernetické síle,what_cyber_forces
má ačr kybernetické síly,what_cyber_forces
má naše armáda kybernetické síly,what_cyber_forces
kyber operace,what_cyber_op
dělá armáda kybernetiké operace,what_cyber_op
povíš mi o kybernetických operacích,what_cyber_op
definuj ženista,what_engineers
co znamená ženista,what_engineers
chci vědět něco o ženistech,what_engineers
má ačr ženisty,what_engineers
ženijní útvar,what_engineers
ženista,what_engineers
má armáda ženisty,what_engineers
kdo přesně he ženista,what_engineers
co jsou ženisti,what_engineers
řekni mi o ženijním útvaru,what_engineers
úkol pozemních sil,what_ground_forces
máte pozemní síly,what_ground_forces
co dělají pozemní síly,what_ground_forces
povíš mi o pozemních silách,what_ground_forces
pozemní síla,what_ground_forces
vysvětli mi co jsou pozemní síly,what_ground_forces
řekni něco o pozemních silách,what_ground_forces
má armáda pozemní síly,what_ground_forces
má ačr pozemní síly,what_ground_forces
definuj co jsou pozemní síly,what_ground_forces
co mají na starosti pozemní síly,what_ground_forces
létáte ve vrtulníku,what_helicopter_af
létáte v helikoptéře,what_helicopter_af
vrtulník,what_helicopter_af
řekni mi něco o helikoptérách,what_helicopter_af
létáte ve vrtulníkách,what_helicopter_af
lítáte ve vrtulnících,what_helicopter_af
létáte v helikoptérách,what_helicopter_af
máte i vrtulníky,what_helicopter_af
pověz mi o vrtulníkovém letectvu,what_helicopter_af
máte i helikoptéry,what_helicopter_af
kurz základní přípravy,what_is_kzp
co je KZP,what_is_kzp
jak probíhá příprava,what_is_kzp
přípravný kurz,what_is_kzp
co je to KZP,what_is_kzp
definuj kzp,what_is_kzp
pověz mi o kzp,what_is_kzp
povíš mi o kurzu základní přípravy,what_is_kzp
kdy začíná příprava,what_is_kzp
jaká je příprava,what_is_kzp
jaký je kurz přípravy,what_is_kzp
jaké máte pušky,what_guns_in_army
jaké máte pistole,what_guns_in_army
pistole v armádě,what_guns_in_army
jaké máte střelné zbraně,what_guns_in_army
pušky v armádě,what_guns_in_army
jakou zbraň mi dáte,what_guns_in_army
s jakými zbraněmi se u vás setkáte,what_guns_in_army
jakou pistol mi dáte,what_guns_in_army
